Name,Info,URL
"Trần Văn Rón","Trần Văn Rón (sinh năm 1961) là chính trị gia người Việt Nam. Ông hiện đang giữ chức Ủy viên Trung ương Đảng khóa XIII, Phó Chủ nhiệm Thường trực Ủy ban Kiểm tra Trung ương, Bí thư Tỉnh ủy Vĩnh Long.","https://nguoikesu.com/nhan-vat/tran-van-ron"
"Trần Văn Thức","Trần Văn Thức (sinh 1952) là đại biểu Quốc hội Việt Nam khóa 12, thuộc đoàn đại biểu Bà Rịa - Vũng Tàu.","https://nguoikesu.com/nhan-vat/tran-van-thuc"
"Trần Văn Trà","Trần Văn Trà (tên thật là Nguyễn Chấn; 1919–1996) là Thượng tướng trong Quân đội Nhân dân Việt Nam.","https://nguoikesu.com/nhan-vat/tran-van-tra"
"Trần Vĩ","Trần Vĩ hay Trần Vỹ có thể là:","https://nguoikesu.com/nhan-vat/tran-vi"
"Trần Việt","Trần Việt có thể là tên của:","https://nguoikesu.com/nhan-vat/tran-viet"
"Trần Vỹ","Trần Vĩ hay Trần Vỹ có thể là:","https://nguoikesu.com/nhan-vat/tran-vy"
"Trần Xá","Trần Xá (chữ Hán là 陳舍), là tên của nhiều làng xã Việt Nam, đa số phân bố từ Bắc Trung Bộ ra phía Bắc.","https://nguoikesu.com/nhan-vat/tran-xa"
"Trần Xuân Hòa","Trần Xuân Hòa (? - 1862), là quan nhà Nguyễn trong lịch sử Việt Nam. Năm 1862, ông bị quân Pháp bắt được khi đang cầm quân trấn giữ Định Tường, sau đó ông đã cắn lưỡi mà chết.","https://nguoikesu.com/nhan-vat/tran-xuan-hoa"
"Trần Xuân Soạn","Trần Xuân Soạn (陳春撰, 1849-1923), là tướng nhà Nguyễn trong lịch sử Việt Nam. Đầu tháng 4 năm 1885, thời vua Hàm Nghi, ông cùng tướng Tôn Thất Thuyết đánh Pháp đóng ở đồn Mang Cá trong trận Kinh thành Huế. Sau khi thất bại, ông lãnh nhiệm vụ tổ chức phong trào Cần vương kháng Pháp ở Thanh Hóa.","https://nguoikesu.com/nhan-vat/tran-xuan-soan"
"Triệu Ai Vương","Triệu Ai Vương (chữ Hán: 趙哀王; 117 TCN-112 TCN) tên thật là Triệu Hưng (趙興), là vua thứ 4 nhà Triệu nước Nam Việt, trị vì từ năm 113 TCN - 112 TCN, tức chỉ 1 năm.","https://nguoikesu.com/nhan-vat/trieu-ai-vuong"
"Triệu Anh Tề","Triệu Minh Vương (趙明王), húy Triệu Anh Tề (趙嬰齊) là vị vua thứ ba nhà Triệu nước Nam Việt, ở ngôi từ năm 125 TCN đến 113 TCN.","https://nguoikesu.com/nhan-vat/trieu-anh-te"
"Triệu Ẩu","Bà Triệu (chữ Hán: 趙婆), còn được gọi là Triệu Ẩu (趙嫗), Triệu Trinh Nương (趙貞娘), Triệu Thị Trinh (趙氏貞), Triệu Quốc Trinh (225–248), là một trong những vị anh hùng dân tộc trong lịch sử Việt Nam.","https://nguoikesu.com/nhan-vat/trieu-au"
"Triệu Bính","Tống Hoài Tông (chữ Hán: 宋懷宗; 12 tháng 2, 1271 - 19 tháng 3, 1279) hay Tống Đế Bính (宋帝昺), là vị hoàng đế thứ chín và là hoàng đế cuối cùng của vương triều Nam Tống trong lịch sử Trung Quốc. Ông là con trai thứ của hoàng đế Độ Tông triều Nam Tống, mẹ là Du tu dung. Sau khi kinh thành Lâm An thất thủ về tay quân Nguyên, Triệu Bính cùng anh là Tống Đoan Tông chạy ra Mân, Quảng tiếp tục kháng Nguyên. Vào tháng 5 năm 1278, đế Thị qua đời, Triệu Bính mới 8 tuổi được lập làm hoàng đế ở Phong châu với niên hiệu Tường Hưng để duy trì nhà Tống. Lúc này quân Nguyên tiếp tục tiến về phía nam hòng diệt hẳn triều đình lưu vong và thống nhất Trung Quốc. Ngày 19 tháng 3 năm 1279, quân Nguyên do Trương Hoằng Phạm chỉ huy tiến công vào lãnh địa cuối cùng của Tống là Nhai Sơn, Tả thừa tướng Lục Tú Phu ôm đế Bính nhảy xuống biển tự vẫn, triều Nam Tống diệt vong.","https://nguoikesu.com/nhan-vat/trieu-binh"
"Triệu Cấu","Tống Cao Tông (chữ Hán: 宋高宗, 12 tháng 6 năm 1107 - 9 tháng 11 năm 1187), tên húy là Triệu Cấu (chữ Hán: 趙構), tên tự là Đức Cơ (德基), là vị hoàng đế thứ 10 của triều đại nhà Tống trong lịch sử Trung Quốc, đồng thời là vị vua đầu tiên của thời Nam Tống (1127 - 1279).","https://nguoikesu.com/nhan-vat/trieu-cau"
"Triệu Đà","Triệu Vũ đế (chữ Hán: 趙武帝, 257 TCN - 137 TCN), húy Triệu Đà (chữ Hán: 趙佗), tự Bá Uy (chữ Hán: 伯倭), hiệu Nam Hải lão phu (chữ Hán: 南海老夫). Triệu Đà vốn là người Trung Hoa (sau này gọi là người Hán), quê ở huyện Chân Định (真定), quận Hằng Sơn (恒山), đời nhà Tần (ngày nay là huyện Chính Định (正定), tỉnh Hà Bắc), miền Bắc Trung Quốc.","https://nguoikesu.com/nhan-vat/trieu-da"
"Triệu Giản Tử","Triệu Ưởng (chữ Hán: 趙鞅; ?-475 TCN), tức Triệu Giản tử (趙簡子) là vị tông chủ thứ 8 của họ Triệu, một trong Lục khanh của nước Tấn và là tổ tiên của quân chủ nước Triệu thời Chiến Quốc sau đó. Sinh thời, Triệu Ưởng đã ban hành nhiều chính sách cải cách để làm cho họ Triệu hưng thịnh. Những cải cách của ông được đánh giá là sánh ngang với những biến pháp vĩ đại thời Chiến Quốc sau này, như biến pháp của Ngụy Văn hầu, Thương Ưởng hay Triệu Vũ Linh vương.","https://nguoikesu.com/nhan-vat/trieu-gian-tu"
"Triệu Hằng","Tống Chân Tông (chữ Hán: 宋真宗, 23 tháng 12 năm 968 - 23 tháng 3 năm 1022), là vị Hoàng đế thứ ba của triều đại Bắc Tống trong lịch sử Trung Quốc, trị vì từ năm 997 đến năm 1022, tổng cộng 25 năm.","https://nguoikesu.com/nhan-vat/trieu-hang"
"Triệu Hồ","Triệu Văn Đế (趙文帝) hay Triệu Văn Vương (趙文王), húy Triệu Mạt, có khi phiên âm là Triệu Muội (趙眜), còn gọi là Triệu Hồ (趙胡), là vị vua thứ 2 nhà Triệu nước Nam Việt, cháu nội của Triệu Đà, lên ngôi năm 137 TCN.","https://nguoikesu.com/nhan-vat/trieu-ho"
"Triệu Hưng","Triệu Ai Vương (chữ Hán: 趙哀王; 117 TCN-112 TCN) tên thật là Triệu Hưng (趙興), là vua thứ 4 nhà Triệu nước Nam Việt, trị vì từ năm 113 TCN - 112 TCN, tức chỉ 1 năm.","https://nguoikesu.com/nhan-vat/trieu-hung"
"Triệu Khánh","Triệu Khánh (肇庆) là một địa cấp thị của tỉnh Quảng Đông, Cộng hòa Nhân dân Trung Hoa.","https://nguoikesu.com/nhan-vat/trieu-khanh"
"Triệu Khuông Dận","Tống Thái Tổ (chữ Hán: 宋太祖, 21 tháng 3, 927 - 14 tháng 11, 976), tên thật là Triệu Khuông Dận (趙匡胤, đôi khi viết là Triệu Khuông Dẫn), tự Nguyên Lãng (元朗), là vị Hoàng đế khai quốc của triều đại nhà Tống trong lịch sử Trung Quốc, ở ngôi từ năm 960 đến năm 976.","https://nguoikesu.com/nhan-vat/trieu-khuong-dan"
"Triệu Kiến Đức","Triệu Dương Vương (趙陽王), hay Triệu Thuật Dương Vương (趙術陽王), Triệu Vệ Dương Vương (趙衛陽王), tên họ thật là Triệu Kiến Đức (趙建德), trị vì từ năm 112 TCN - 111 TCN, là vị vua cuối cùng của nhà Triệu nước Nam Việt trong lịch sử Việt Nam.","https://nguoikesu.com/nhan-vat/trieu-kien-duc"
"Triệu Minh Vương","Triệu Minh Vương (趙明王), húy Triệu Anh Tề (趙嬰齊) là vị vua thứ ba nhà Triệu nước Nam Việt, ở ngôi từ năm 125 TCN đến 113 TCN.","https://nguoikesu.com/nhan-vat/trieu-minh-vuong"
"Triệu Nguyên","Triệu Nguyên có thể là:","https://nguoikesu.com/nhan-vat/trieu-nguyen"
"Triệu Nguyệt","Triệu Nguyệt (chữ Hán: 趙月, phiên âm tiếng Anh: Zhao Yue, phiên âm Wade-Giles: Chao Yüeh) (?? - 213) là một viên tướng của nhà Ngụy trong thời kỳ Tam Quốc, con trai đầu của Triệu Ngang binh sĩ của nhà Hán. Triệu Nguyệt tham gia trong trận Ký Thành, sau khi Mã Siêu hạ được Ký Thành, chiêu hàng các tướng người Hán trong đó có Triệu Ngang, ông ta không tin tưởng Triệu Ngang nên đã bắt làm tin ở huyện Nam Trịnh. Sau đó khi Triệu Ngang cấu kết với các tướng người Hán làm phản chống lại Mã Siêu, Mã Siêu đã giết Triệu Nguyệt.","https://nguoikesu.com/nhan-vat/trieu-nguyet"
"Triệu Phong","Triệu Phong là một trong 10 huyện, thị, thành phố của tỉnh Quảng Trị, Việt Nam. Huyện nằm về phía Đông Nam của tỉnh và trãi ngang như một tấm khăn chùng từ nơi giáp giới với hai huyện Cam Lộ, Đakrông ra đến biển đông; chiều dài trên đất liền tư Tây sang Đông hơn 30 km, chiều rộng ở vùng đồng bằng từ 10 đến 13 km. Diện tích tự nhiên của huyện là 354,92 Km², dân số của huyện tính đến tháng 4/2009 là 108.657 người.","https://nguoikesu.com/nhan-vat/trieu-phong"
"Triệu Quang Phục","Triệu Việt Vương (chữ Hán: 趙越王; ?-571), tên thật là Triệu Quang Phục (趙光復), là vua Việt Nam cai trị từ năm 548 đến năm 571. Ông có công kế tục Lý Nam Đế đánh đuổi quân xâm lược nhà Lương, giữ nền độc lập cho nước Vạn Xuân. Năm 571, ông bị Lý Phật Tử đánh úp và thua trận. Ông tự tử ở cửa sông Đáy.","https://nguoikesu.com/nhan-vat/trieu-quang-phuc"
"Triệu Sóc","Triệu Sóc (chữ Hán: 趙朔, ?-597 TCN), tức Triệu Trang tử (趙莊子), là vị tông chủ thứ năm của họ Triệu, một trong Lục khanh nước Tấn thời Xuân Thu trong lịch sử Trung Quốc.","https://nguoikesu.com/nhan-vat/trieu-soc"
"Triệu Thuẫn","Triệu Thuẫn (chữ Hán: 趙盾; 656 TCN-601 TCN), tức Triệu Tuyên tử (赵宣子) là vị tông chủ thứ tư của họ Triệu, một trong Lục khanh của nước Tấn dưới thời Xuân Thu và là tổ tiên của nước Triệu sau này.","https://nguoikesu.com/nhan-vat/trieu-thuan"
"Triệu Tiết","Triệu Tiết (chữ Hán: 赵禼, 1026 – 1090), tên tự là Công Tài, người Y Chánh, Cung Châu , là tướng lĩnh, quan viên nhà Bắc Tống trong lịch sử Trung Quốc. Triệu Tiết từng làm Chiêu thảo phó sứ, theo Chiêu thảo sứ Quách Quỳ xâm lược Đại Việt. Gần trọn sự nghiệp của mình, Triệu Tiết bảo vệ biên giới phía tây, chống lại Tây Hạ; chủ trương chiêu dụ dân chúng vùng biên, lấn dần sang đất địch, luôn phản đối việc gây chiến tranh.","https://nguoikesu.com/nhan-vat/trieu-tiet"
"Triệu Trung","Triệu Trung (chữ Hán: 趙忠; ?-189) là hoạn quan nhà Đông Hán trong lịch sử Trung Quốc. Ông dự triều chính từ thời Hán Hoàn Đế đến thời Hán Linh Đế và tham gia vào vụ biến loạn trong cung đình..","https://nguoikesu.com/nhan-vat/trieu-trung"
"Triệu Túc","Triệu Túc có thể là một trong những nhân vật sau:","https://nguoikesu.com/nhan-vat/trieu-tuc"
"Triệu Vân","Triệu Vân (chữ Hán: 趙雲, bính âm: Zhao Yun. 168?-229 ), tên tự là Tử Long (子龍), người vùng Thường Sơn, là danh tướng thời kỳ cuối nhà Đông Hán và thời Tam Quốc ở trong lịch sử Trung Quốc. Ông là người đã góp công lớn vào việc thành lập nhà Thục Hán. Ông cũng được Lưu Bị xem như ""người anh em thứ tư"" tiếp theo trong 3 anh em kết nghĩa tại vườn đào.","https://nguoikesu.com/nhan-vat/trieu-van"
"Triệu Văn Vương","Triệu Văn Đế (趙文帝) hay Triệu Văn Vương (趙文王), húy Triệu Mạt, có khi phiên âm là Triệu Muội (趙眜), còn gọi là Triệu Hồ (趙胡), là vị vua thứ 2 nhà Triệu nước Nam Việt, cháu nội của Triệu Đà, lên ngôi năm 137 TCN.","https://nguoikesu.com/nhan-vat/trieu-van-vuong"
"Triệu Việt Vương","Triệu Việt Vương (chữ Hán: 趙越王; ?-571), tên thật là Triệu Quang Phục (趙光復), là vua Việt Nam cai trị từ năm 548 đến năm 571. Ông có công kế tục Lý Nam Đế đánh đuổi quân xâm lược nhà Lương, giữ nền độc lập cho nước Vạn Xuân. Năm 571, ông bị Lý Phật Tử đánh úp và thua trận. Ông tự tử ở cửa sông Đáy.","https://nguoikesu.com/nhan-vat/trieu-viet-vuong"
"Triệu Vũ","Triệu Vũ (chữ Hán: 趙武; ?-541 TCN), tức Triệu Văn tử (趙文子) là vị tông chủ thứ sáu của họ Triệu, một trong Lục khanh của nước Tấn và là tổ tiên của quân chủ nước Triệu thời Chiến Quốc sau đó. Triệu Vũ nổi tiếng với sự tích Con côi nhà họ Triệu được ghi chép trong sử sách.","https://nguoikesu.com/nhan-vat/trieu-vu"
"Triệu Vũ Đế","Triệu Vũ đế (chữ Hán: 趙武帝, 257 TCN - 137 TCN), húy Triệu Đà (chữ Hán: 趙佗), tự Bá Uy (chữ Hán: 伯倭), hiệu Nam Hải lão phu (chữ Hán: 南海老夫). Triệu Đà vốn là người Trung Hoa (sau này gọi là người Hán), quê ở huyện Chân Định (真定), quận Hằng Sơn (恒山), đời nhà Tần (ngày nay là huyện Chính Định (正定), tỉnh Hà Bắc), miền Bắc Trung Quốc.","https://nguoikesu.com/nhan-vat/trieu-vu-de"
"Triệu Vũ Vương","Triệu Vũ đế (chữ Hán: 趙武帝, 257 TCN - 137 TCN), húy Triệu Đà (chữ Hán: 趙佗), tự Bá Uy (chữ Hán: 伯倭), hiệu Nam Hải lão phu (chữ Hán: 南海老夫). Triệu Đà vốn là người Trung Hoa (sau này gọi là người Hán), quê ở huyện Chân Định (真定), quận Hằng Sơn (恒山), đời nhà Tần (ngày nay là huyện Chính Định (正定), tỉnh Hà Bắc), miền Bắc Trung Quốc.","https://nguoikesu.com/nhan-vat/trieu-vu-vuong"
"Trịnh Bồng","Án Đô Vương Trịnh Bồng (chữ Hán: 鄭槰; 1740? - 13 tháng 2, 1791), là vị chúa Trịnh thứ 11 thời Lê Trung Hưng và cũng là vị chúa cuối cùng trong lịch sử Việt Nam. Nguyên quán Trịnh Bồng ở làng Sóc Sơn, huyện Vĩnh Lộc, Thanh Hóa, Việt Nam.","https://nguoikesu.com/nhan-vat/trinh-bong"
"Trịnh Cán","Điện Đô vương Trịnh Cán (chữ Hán: 鄭檊, 1777 – 1782) là vị chúa Trịnh thứ 9 thời Lê Trung Hưng trong lịch sử Việt Nam, ở ngôi từ tháng 9 đến tháng 11 năm 1782, là con trai của chúa Trịnh Sâm và Tuyên phi Đặng Thị Huệ. Trịnh Cán sinh và mất tại thành Thăng Long khi mới 6 tuổi.","https://nguoikesu.com/nhan-vat/trinh-can"
"Trịnh Châu","Trịnh Châu (giản thể: 郑州; phồn thể: 鄭州; bính âm: Zhèngzhōu), trước đây gọi là Dự Châu hay Trung Châu, là một địa cấp thị và là tỉnh lỵ tỉnh Hà Nam, Trung Quốc. Địa cấp thị này tọa lạc ngay phía bắc của miền trung tỉnh Hà Nam và phía nam sông Hoàng Hà. Thành phố này giáp giới với Lạc Dương về phía tây, Tiêu Tác về phía tây bắc, Tân Hương về phía đông bắc, Khai Phong về phía đông, Hứa Xương về phía đông nam và Bình Đỉnh Sơn về phía tây nam.","https://nguoikesu.com/nhan-vat/trinh-chau"
"Trịnh Doanh","Minh Đô vương Trịnh Doanh (chữ Hán: 鄭楹, 1720 – 1767), thụy hiệu Nghị Tổ Ân vương (毅祖恩王), là vị chúa Trịnh thứ 7 thời Lê Trung hưng nước Đại Việt, ở ngôi từ năm 1740 đến 1767.","https://nguoikesu.com/nhan-vat/trinh-doanh"
"Trịnh Đình Cửu","Trịnh Đình Cửu (1906-1990) là một nhà cách mạng và chính khách Việt Nam. Ông là một trong 5 đại biểu chính thức của 2 tổ chức Cộng sản (Đông Dương Cộng sản Đảng, An Nam Cộng sản Đảng) tham gia trong hội nghị thành lập Đảng Cộng sản Việt Nam năm 1930, dưới sự chủ trì của Nguyễn Ái Quốc. Trong hội nghị này, ông được bầu làm người đứng đầu lâm thời điều hành Ban Chấp hành Trung ương Đảng khi Đảng được thành lập với cương vị Phụ trách Ban Chấp hành Trung ương Lâm thời Đảng Cộng sản Việt Nam từ tháng 2 đến tháng 10 năm 1930, khi Trần Phú đã được bầu làm lãnh đạo Đảng thay ông trên cương vị chính thức Tổng Bí thư.","https://nguoikesu.com/nhan-vat/trinh-dinh-cuu"
"Trịnh Giang","Uy Nam vương Trịnh Giang (chữ Hán: 鄭杠, 1711 – 1762), thụy hiệu là Dụ Tổ Thuận vương (裕祖順王), là vị chúa Trịnh thứ 6 thời Lê Trung hưng, ở ngôi từ tháng 10 năm 1729 đến tháng 1 năm 1740. Ông người làng Sóc Sơn, huyện Vĩnh Lộc, Thanh Hóa, Việt Nam.","https://nguoikesu.com/nhan-vat/trinh-giang"
"Trịnh Hòa","","https://nguoikesu.com/nhan-vat/trinh-hoa"
"Trịnh Hoài Đức","Trịnh Hoài Đức (chữ Hán: 鄭懷德; 1765 - 1825), còn có tên là An(安), tự Chỉ Sơn (止山), hiệu Cấn Trai (艮齋); là một công thần của triều Nguyễn, là một nhà thơ, nhà văn và là một sử gia nổi tiếng của Việt Nam trong thế kỷ 18-19. Sinh thời, ông từng được vua nhà Nguyễn ban tước An Toàn hầu .","https://nguoikesu.com/nhan-vat/trinh-hoai-duc"
"Trịnh Khả","Trịnh Khả (Chữ Hán: 鄭可, 1403-1451) là công thần khai quốc nhà Lê sơ trong lịch sử Việt Nam, người làng Kim Bôi (nay là làng Giang Đông), huyện Vĩnh Lộc, Thanh Hoá, Việt Nam.","https://nguoikesu.com/nhan-vat/trinh-kha"
"Trịnh Khắc Phục","Trịnh Khắc Phục (chữ Hán: 鄭克復; ? - 26 tháng 7, 1451), là một khai quốc công thần nhà Lê sơ trong lịch sử Việt Nam, có công giúp Lê Thái Tổ đánh đuổi quân đội nhà Minh.","https://nguoikesu.com/nhan-vat/trinh-khac-phuc"
"Trịnh Khải","Đoan Nam Vương Trịnh Tông (chữ Hán: 鄭棕; 1763 - 1786), còn có tên khác là Trịnh Khải (鄭楷) là vị chúa Trịnh thứ 10 thời Lê Trung Hưng trong lịch sử Việt Nam, cầm quyền từ năm 1782 tới năm 1786, ở giai đoạn tan rã của tập đoàn phong kiến họ Trịnh.","https://nguoikesu.com/nhan-vat/trinh-khai"
"Trịnh Kiểm","Trịnh Kiểm (chữ Hán: 鄭檢, 14 tháng 9 năm 1503 – 24 tháng 3 năm 1570), tên thụy Thế Tổ Minh Khang Thái vương (世祖明康太王), là nhà chính trị, quân sự có ảnh hưởng của Đại Việt thời Nam-Bắc triều. Trên danh nghĩa tôn phò các vua Lê trung hưng, ông là nhà lãnh đạo trên thực tế của phe Nam triều từ năm 1545 tới khi qua đời. Dù tước hiệu cao nhất của ông khi còn sống là Thái quốc công, ông được đời sau truy tôn làm Thế Tổ Minh Khang Thái Vương và được xem là vị chúa đầu tiên của họ Trịnh – gia tộc nắm thực quyền cai trị Đại Việt hơn 200 năm từ giữa thế kỷ 16 đến cuối thế kỷ 18.","https://nguoikesu.com/nhan-vat/trinh-kiem"
"Trịnh Lỗi","Đình thượng hầu Trịnh Lỗi hay Lê Lỗi (?-7/11/1434) là một khai quốc công thần nhà Hậu Lê trong lịch sử Việt Nam, quê ở làng Cự Lại, xã Sơn Lạc, huyện Gia Viễn, tỉnh Ninh Bình","https://nguoikesu.com/nhan-vat/trinh-loi"
"Trịnh Quốc Anh","Taksin Đại đế (tiếng Thái: สมเด็จพระเจ้าตากสินมหาราช, RTGS: Somdet Phra Chao Taksin Maha Rat, listen ) hay Quốc vương Thonburi (tiếng Thái: สมเด็จพระเจ้ากรุงธนบุรี, RTGS: Somdet Phra Chao Krung Thon Buri) (17 tháng 4, 1734 – 7 tháng 4, 1782) là quốc vương duy nhất của Vương quốc Thonburi. Ông là một thủ lĩnh giải phóng Xiêm khỏi sự chiếm đóng của Miến Điện sau khi Ayutthaya thất thủ lần thứ nhì vào năm 1767, và sau đó thống nhất Xiêm từ các quân phiệt. Do Ayutthaya hầu như bị tàn phá hoàn toàn, ông cho thiết lập Thonburi làm tân đô. Trong thời gian trị vì của ông, xảy ra các sự kiện nổi bật như các cuộc chiến tranh, chiến đấu đẩy lui các cuộc xâm chiếm mới của Miến Điện và chinh phục Vương quốc Lanna ở phía bắc, các tiểu quốc Lào, và uy hiếp Cao Miên. Ông bị chiến hữu lâu năm là Buddha Yodfa Chulaloke hành quyết, người này lập nên Vương triều Chakri cai trị Thái Lan cho đến nay.","https://nguoikesu.com/nhan-vat/trinh-quoc-anh"
"Trịnh Sâm","Tĩnh Đô vương Trịnh Sâm (chữ Hán: 靖都王鄭森, 9 tháng 2 năm 1739 - 13 tháng 9 năm 1782), thụy hiệu Thánh Tổ Thịnh vương (聖祖盛王), là vị chúa Trịnh thứ 8 thời Lê Trung Hưng trong lịch sử Việt Nam, cai trị từ năm 1767 đến 1782. Ông người làng Sóc Sơn, huyện Vĩnh Lộc, Thanh Hoá, Việt Nam.","https://nguoikesu.com/nhan-vat/trinh-sam"
"Trịnh Tạc","Tây Định vương Trịnh Tạc (chữ Hán: 西定王鄭柞, 11 tháng 4 năm 1606 – 24 tháng 9 năm 1682), thụy hiệu Hoằng Tổ Dương vương (弘祖陽王), là vị chúa Trịnh thứ 3 thời Lê Trung hưng, cai trị từ năm 1657 đến 1682. Trịnh Tạc là chúa Trịnh duy nhất chứng kiến cả bảy cuộc xung đột Trịnh-Nguyễn thế kỷ 17 và có công chấm dứt việc cát cứ của họ Mạc ở Cao Bằng, đưa miền Bắc nước Đại Việt bước vào thời thịnh trị.","https://nguoikesu.com/nhan-vat/trinh-tac"
"Trịnh Tráng","Tranh Đô vương Trịnh Tráng (chữ Hán: 鄭梉, 1577 – 1657), thụy hiệu Văn Tổ Nghị vương (文祖誼王), là chúa Trịnh thứ 2 thời Lê Trung hưng chính thức xưng vương khi còn tại vị, nắm thực quyền cai trị miền Bắc nước Đại Việt từ năm 1623 đến 1657. Về chính trị, ông là người củng cố địa vị cai trị của chế độ ""vua Lê chúa Trịnh""; về quân sự, thời kỳ ông cầm quyền là bước chuyển căn bản giữa hai cuộc xung đột Nam-Bắc triều và Trịnh-Nguyễn.","https://nguoikesu.com/nhan-vat/trinh-trang"
"Trịnh Tú","Trịnh Tú (chữ Hán: 鄭琇; 924 - 979) là một trong những vị khai quốc công thần nhà Đinh, có công giúp Đinh Tiên Hoàng đánh dẹp, chấm dứt loạn 12 sứ quân thế kỷ 10 trong lịch sử Việt Nam. Năm 968, Đinh Bộ Lĩnh dẹp xong các sứ quân, lên ngôi hoàng đế (tức Đinh Tiên Hoàng). Chính sử cũng như thơ ca dân gian thường nói đến ""Tứ trụ Bặc, Điền, Cơ, Tú"" tức là bốn người trụ cột của triều nhà Đinh, là Nguyễn Bặc, Đinh Điền, Lưu Cơ và Trịnh Tú. Tứ trụ là cốt cán giúp vua Đinh dẹp sứ quân, thống nhất đất nước. Sau khi vua băng hà, họ lại hết mình giành ngôi cho chủ cũ, việc không thành mà bị hại.","https://nguoikesu.com/nhan-vat/trinh-tu"
"Trịnh Tùng","Trịnh Tùng (chữ Hán: 鄭松, 1550 – 1623), thụy hiệu Thành Tổ Triết Vương (成祖哲王), là vị chúa đầu tiên của vương tôc Trịnh cầm quyền ở miền bắc Đại Việt thời Lê trung hưng. Ông cai trị từ năm 1570 tới năm 1623. Xét theo thế thứ, ông là đời thứ hai của họ Trịnh kế tục nhau lãnh binh quyền ""phù Lê"". Tuy nhiên cha ông là Trịnh Kiểm chỉ mới được phong tước công, thụy hiệu Thái Vương của Trịnh Kiểm là do đời sau đặt. Phải từ thời Trịnh Tùng trở đi, họ Trịnh mới nhận tước vương khi còn tại vị, được gọi là chúa và lập thế tử, nên ông được xem là vị chúa Trịnh chính thức đầu tiên.","https://nguoikesu.com/nhan-vat/trinh-tung"
"Trịnh Văn Bô","Trịnh Văn Bô (1914-1988) là một thương nhân Việt Nam giữa thế kỷ XX. Ông là nhà tư sản theo chủ nghĩa dân tộc, từng ủng hộ cho Chính phủ Cách mạng Lâm thời Việt Nam 5.147 lượng vàng, tương đương số tiền gần gấp đôi ngân khố chính phủ bấy giờ. Hiệu buôn tơ lụa Phúc Lợi tại số 48 phố Hàng Ngang quận Hoàn Kiếm Hà Nội, trước Cách mạng tháng Tám, cũng là nhà riêng của ông, là nơi Hồ Chí Minh ở dịp cuối tháng 8 đầu tháng 9 năm 1945, và là nơi ra đời bản Tuyên ngôn Độc lập khai sinh ra nước Việt Nam Dân chủ Cộng hòa.","https://nguoikesu.com/nhan-vat/trinh-van-bo"
"Trọng Thủy","Trọng Thủy (chữ Hán: 仲始), tên đầy đủ là Triệu Trọng Thủy (chữ Hán: 趙仲始), là hoàng tử nước Nam Việt, con trai của Triệu Đà.","https://nguoikesu.com/nhan-vat/trong-thuy"
"Trưng Nhị","Trưng Nhị (chữ Hán: (徵貳; ?-43) là thủ lĩnh chống sự đô hộ của nhà Đông Hán thời Bắc thuộc trong lịch sử Việt Nam. Bà cùng chị là Trưng Trắc đã lãnh đạo người Việt đánh đuổi thái thú Tô Định nhà Đông Hán. Sau khi cuộc khởi nghĩa này bị quân Hán dưới sự chỉ huy của Mã Viện đánh bại, tục truyền rằng vì không muốn chịu khuất phục, bà cùng Trưng Trắc đã nhảy xuống sông tự tử.","https://nguoikesu.com/nhan-vat/trung-nhi"
"Trưng Nữ Vương","Hai Bà Trưng (chữ Nôm: ?婆徵) là thời kỳ xen giữa Bắc thuộc lần 1 và Bắc thuộc lần 2 trong lịch sử Việt Nam. Đây là tên gọi chung của hai chị em Trưng Trắc (chữ Hán: 徵側) và Trưng Nhị (徵貳), là anh hùng dân tộc của người Việt, những thủ lĩnh khởi binh chống lại nhà Đông Hán của Trung Quốc, lập ra một quốc gia với kinh đô tại Mê Linh và tự phong là Nữ vương.","https://nguoikesu.com/nhan-vat/trung-nu-vuong"
"Trưng Trắc","Trưng Trắc là nữ anh hùng dân tộc của người Việt, người đứng đầu cuộc khởi nghĩa chống lại sự đô hộ của nhà Đông Hán trong lịch sử Việt Nam, lập ra một chính quyền riêng của người Việt với trung ương tại Mê Linh. Tuy về sau cuộc khởi nghĩa bị quân Hán dưới sự chỉ huy của Mã Viện đánh bại, nhưng trong văn hóa người Việt, khởi nghĩa tượng trưng cho sự quật khởi, phục hưng tinh thần quốc gia. Sử gia Lê Văn Hưu đã nhận xét: ""Trưng Trắc, Trưng Nhị là đàn bà, hô một tiếng mà các quận Cửu Chân, Nhật Nam, Hợp Phố và 65 thành ở Lĩnh Ngoại đều hưởng ứng. Việc dựng nước xưng vương dễ như trở bàn tay, đủ biết tình thế đất Việt ta có thể dựng được nghiệp bá vương"".","https://nguoikesu.com/nhan-vat/trung-trac"
"Trưng Vương","Hai Bà Trưng (chữ Nôm: ?婆徵) là thời kỳ xen giữa Bắc thuộc lần 1 và Bắc thuộc lần 2 trong lịch sử Việt Nam. Đây là tên gọi chung của hai chị em Trưng Trắc (chữ Hán: 徵側) và Trưng Nhị (徵貳), là anh hùng dân tộc của người Việt, những thủ lĩnh khởi binh chống lại nhà Đông Hán của Trung Quốc, lập ra một quốc gia với kinh đô tại Mê Linh và tự phong là Nữ vương.","https://nguoikesu.com/nhan-vat/trung-vuong"
